bot,frase,xingamento,TOXICITY/INSULT,SEVERE_TOXICITY,IDENTITY_ATTACK,THREAT,SEXUALLY_EXPLICIT,FLIRTATION
magalu,@magazineluiza lanco a braba porra nenhuma fdp eu quero a merda do meu cllr que eu paguei a vista desgracaaaaaaa,1,1,1,0,0,1,0
baianinho,senhor vai tomar no cu,1,1,1,0,0,0,0
magalu,@magazineluiza vai se fuder lu do magalu,1,1,1,0,0,0,0
magalu,"ei lu, vai tomar no cu. ninguem quer saber sobre voce",1,1,1,0,0,1,0
magalu,@magazineluiza que legal pela que fodase sua fdp,1,1,1,0,0,0,0
magalu,@magazineluiza lu do magali vai tomar no cu,1,1,1,0,0,1,0
baianinho,@casasbahia enfia esse cafe no meu cu fdp,1,1,1,0,0,0,0
baianinho,@casasbahia vai se foder baiano da casas bahia link,1,1,1,0,0,0,0
magalu,@magazineluiza vai se fuder magalu,1,1,1,0,0,0,0
magalu,@magazineluiza vai se fuder lu,1,1,1,0,0,0,0
magalu,todos os portais de marketplace caem quando tenho um monte de nota pra emitir magalu vai se fude arruma essa merda,1,1,1,0,0,0,0
magalu,@magazineluiza vai tomar no cu kkkkkkkk link,1,1,1,0,0,1,0
magalu,"@magazineluiza @erickfelix98 mas o meu nem nota fiscal tem, sua desgraca. vai tomar no cu",1,1,1,0,0,1,0
baianinho,"@pedroka0606 @fgang100 @rellgames @caribvros vai tomar no cu cb, cade o baianinho?",1,1,1,0,0,1,0
magalu,"magalu, va tomar no seu cu, por favor.",1,1,1,0,0,1,0
magalu,filha da puta para de aparecer no meu fy,1,1,1,0,0,0,0
baianinho,"vai pro caralho, todo dia isso e nunca resolver, desgraca",1,1,1,0,0,0,0
magalu,@magazineluiza vai se fuder lu kkkkkkkkk,1,1,1,0,0,0,0
baianinho,@casasbahia brabo e meu pau enfiado no teu rabo,1,1,1,0,0,1,0
magalu,@magazineluiza vai se foder magalu,1,1,1,0,0,0,0
baianinho,@casasbahia vai toma no seu cu,1,1,1,0,0,1,0
baianinho,@casasbahia vai tomar no seu cu pfv?,1,1,1,0,0,1,0
magalu,"@magazineluiza lu, vc poderia ir se foder?",1,1,1,0,0,0,0
magalu,"@magazineluiza por favor, vai tomar no cu",1,1,1,0,0,1,0
magalu,@magazineluiza @anitta pro inferno a magalu e essa puta,1,1,1,0,0,1,0
magalu,@magazineluiza vai tomar no cu,1,1,0,0,0,1,0
magalu,vai tomar no cu,1,1,0,0,0,1,0
magalu,@magazineluiza cumia fodase sua vadia velha,1,1,1,0,0,1,0
baianinho,@casasbahia me da block seu baianinho nutella do caralhoooooo,1,1,0,0,0,0,0
baianinho,"foda-se, me da block ae. link",1,1,1,0,0,0,0
magalu,@magazineluiza bom dia o caralho me da meu xbox series x sua puta,1,1,1,0,0,1,0
baianinho,@casasbahia cb seu filho da puta devolve o bahianinho,1,1,1,0,0,0,0
magalu,@magazineluiza @anitta foda-se magalu voce nem existe,1,1,1,0,0,0,0
magalu,@magazineluiza conseguiu poha nenhuma vc nem existe caralho,1,1,1,0,0,0,0
baianinho,@casasbahia para de fala espanhol seu carioca do caralho,1,1,1,0,0,0,0
magalu,@magazineluiza qual foi filha da puta,1,1,0,0,0,0,0
magalu,@magazineluiza vsf robo filho da puta,1,1,1,0,0,0,0
baianinho,@snakegamebot god fucking shithole motherfucker baianinho das casas bahia do caralho filho da puta piece of shit of caralho bando de dick in the ass aaaaaaaaaaaaaaaaaaaaaaa,1,1,1,0,0,0,0
baianinho,@henriquebeltras baianinho de merda,1,1,1,0,0,0,0
magalu,@magazineluiza @samsungbrasil considere isso um aviso sua filha da puta link,1,1,1,0,1,0,0
baianinho,@casasbahia @laizferreira15 baianinho filho da puta,1,1,1,0,0,0,0
baianinho,vai toma no cu da block logo fdp,1,1,1,0,0,0,0
baianinho,vcs roubam seus clientes e ainda tratam mal o antigo baianinho e mlhr q vc seu merda,1,1,0,0,0,0,0
magalu,@magazineluiza @anitta pau no seu cu!,1,1,1,0,0,1,0
magalu,"@magazineluiza vai tomar no cu porra, como alguem vai estar cm vc num show se vc nem existe, caralho?????",1,1,1,0,0,1,0
baianinho,"vai se fuder robozinho,vc nao come",1,1,1,0,0,0,0
magalu,vai se fude lu do magalu morre praga do krl,1,1,1,0,1,0,0
magalu,@magazineluiza vai tomar no teu cu,1,1,1,0,0,1,0
baianinho,@casasbahia vai se fuder carioca,1,1,1,1,0,0,0
baianinho,bicho feio do caralho kkkkkk,1,1,1,0,0,0,0
baianinho,"morra, traga o baianinho de verdade seu merda!",1,1,1,0,1,0,0
baianinho,"@casasbahia @voude99 vai tomar no cu, carioca vagabundo",1,1,1,1,0,0,0
baianinho,toma no cu bixo feio da porra,1,1,1,0,0,1,0
baianinho,vai tomar no cu vai se fuder cade o baiano,1,1,1,0,0,1,0
baianinho,@casasbahia vai se foder baianinho,1,1,1,0,0,0,0
magalu,@magazineluiza tu nem existe o filha da puta,1,1,1,0,0,0,0
magalu,"@magazineluiza foda-se o seu instagram magalu, voce nem existe caralho",1,1,1,0,0,0,0
magalu,@magazineluiza fodase desgraca feia ridicula cara de caixao cu de formiga,1,1,1,0,0,1,0
magalu,@magazineluiza me mama filha da puta,1,1,1,0,0,1,0
magalu,"me algum suporte naquela merda de site de voces loja parceira de voces ta me roubando voce e seu marketplace que vai pro caralho, filhos da puta arrombados magalu desgracada",1,1,1,0,0,1,0
baianinho,"@casasbahia desgracadooooooooooo, devolve o baianinho filho da puta",1,1,1,0,0,0,0
magalu,@magazineluiza vai se tratar seu fdp m*rre desgraca eu te odeio seu verme,1,1,1,0,0,0,0
magalu,"@magazineluiza vai se foder verme, famosinha do rule 34 do krl.",1,1,1,0,0,0,0
baianinho,vai se foder baianinho seu nerdola do krl,1,1,1,0,0,0,0
baianinho,@casasbahia me bloqueia seu filho da puta,1,1,1,0,0,0,0
baianinho,morre seu fdp queima esse mascote caralho queeeeima poorque,1,1,1,0,1,0,0
baianinho,vai pro inferno cv do caralho.,1,1,1,0,1,0,0
magalu,vai se foder puta vagabunda,1,1,1,0,0,1,0
magalu,@magazineluiza fdp de merda morra link,1,1,1,0,1,0,0
magalu,@magazineluiza @karolconka ie magalu filho da puta. voce nem existe e ta me denunciando por querer a sua morte? nao fode porrrrra! link,1,1,1,0,1,0,0
magalu,@magazineluiza @dilsinhooficial vai se fuder magalu!! tu nem existe e eu nao posso desejar a tua morte??? nao fode porra da outro ban aqui quero ver!! link,1,1,1,0,1,0,0
magalu,@magazineluiza vai se fuder desgraca!,1,1,1,0,0,1,0
magalu,@magazineluiza vai se fuder sua puta sem vida,1,1,1,0,0,1,0
baianinho,"@casasbahia vai se foderrrr vc nem parece baiano desgracado, vc e a porra de um carioca",1,1,1,1,0,0,0
magalu,@magazineluiza vai se fude mascote chato da porra,1,1,1,0,0,0,0
baianinho,"@casasbahia vai se foder baianinho desgracado, volte ao nosso baiano normal, filho da puta.",1,1,1,0,0,0,0
baianinho,@casasbahia @ninamasnik bot burro da porra. programa esse caralho direito seus lixo,1,1,1,0,0,0,0
magalu,@magazineluiza que merda magalu vc e feia pra caraio,1,1,1,0,0,0,0
